company_id,scenario,employee_id,candidate_id,first_name,last_name,full_name,gender,city_name,high_school_name,college_name,department_id,manager_id,role_level,age,years_experience,education_level,high_school_gpa,college_gpa,referral_flag,family_link_flag,close_family_relation_flag,same_high_school_flag,same_city_flag,same_college_flag,same_last_name_flag,connection_strength,merit_score,discretionary_channel,tenure_months,performance_score,salary,promoted_flag,months_to_promotion,tenure_years,high_performer_flag,salary_band,performance_salary_gap,is_high_connection,promotion_eligible_flag
MOD-07,Moderate favoritism,EMOD0700132,CMOD0700132,Daniel,Cohen,Daniel Cohen,Male,Beersheba,Makif Aleph Beersheba,Ben-Gurion University of the Negev,D02,EMOD0700260,3,37,13,Bachelor,94.0,88.3,1,0,0,1,1,1,1,0.58,85.2,legacy_referral,63,69.9,23100.0,0,,5.25,0,3,3033.333333333332,1,1
MOD-07,Moderate favoritism,EMOD0700187,CMOD0700187,Dana,Toledano,Dana Toledano,Female,Tel Aviv,Alliance High School Tel Aviv,Reichman University,D03,EMOD0700268,3,34,11,Bachelor,100.0,98.8,1,0,0,0,0,0,0,0.16,95.5,referral,37,69.0,22200.0,0,,3.0833333333333335,0,2,-3466.666666666668,1,0
MOD-07,Moderate favoritism,EMOD0700211,CMOD0700211,David,Cohen,David Cohen,Male,Jerusalem,Boyer High School,Bar-Ilan University,D03,EMOD0700268,3,37,13,Bachelor,77.0,83.7,1,0,0,0,0,0,0,0.12,77.1,referral,43,56.3,21100.0,0,,3.5833333333333335,0,1,0.0,1,0
MOD-07,Moderate favoritism,EMOD0700242,CMOD0700242,Assaf,Sharabi,Assaf Sharabi,Male,Beersheba,Makif Vav Beersheba,The Open University of Israel,D01,EMOD0700052,4,39,16,Bachelor,92.9,96.7,1,0,0,0,1,0,0,0.18,99.4,manager_endorsement,66,84.7,35700.0,0,,5.5,1,4,0.0,1,1
MOD-07,Moderate favoritism,EMOD0700251,CMOD0700251,Lihi,Shapiro,Lihi Shapiro,Female,Jerusalem,Gymnasia Rehavia,Bar-Ilan University,D01,EMOD0700242,3,38,13,Bachelor,100.0,98.8,1,1,0,0,0,0,0,0.31,92.0,referral,25,70.8,22200.0,0,,2.0833333333333335,0,2,-4000.0,1,0
MOD-07,Moderate favoritism,EMOD0700260,CMOD0700260,Alon,Haddad,Alon Haddad,Male,Netanya,Shapira High School Netanya,The Open University of Israel,D02,EMOD0700052,4,45,20,Bachelor,89.5,76.5,1,0,0,0,0,0,0,0.15,92.6,referral,50,69.7,33100.0,0,,4.166666666666667,0,3,7142.857142857141,1,0
MOD-07,Moderate favoritism,EMOD0700268,CMOD0700268,Tal,Levi,Tal Levi,Female,Beersheba,Makif Aleph Beersheba,,D03,EMOD0700052,4,36,17,High School,85.4,,1,0,0,1,1,0,0,0.37,90.1,legacy_referral,97,69.4,34400.0,1,57.0,8.083333333333334,0,4,7400.0,1,1
MOD-08,Moderate favoritism,EMOD0800028,CMOD0800028,Yair,Katz,Yair Katz,Male,Ramat Gan,Ohel Shem,Tel Aviv University,D02,EMOD0800100,3,37,14,Bachelor,90.8,99.0,0,0,0,0,1,1,0,0.23,94.2,alumni_network,62,75.2,23400.0,0,,5.166666666666667,1,3,-3366.666666666668,1,1
MOD-08,Moderate favoritism,EMOD0800052,CMOD0800052,Noa,Amar,Noa Amar,Female,Bat Yam,Ramot High School Bat Yam,,D02,EMOD0800100,3,36,17,High School,77.3,,0,0,0,0,0,0,0,0.08,78.7,none,33,72.8,22400.0,0,,2.75,0,2,-5650.0,1,0
MOD-08,Moderate favoritism,EMOD0800068,CMOD0800068,Yael,Cohen,Yael Cohen,Female,Ramat Gan,Ohel Shem,Tel Aviv University,D01,EMOD0800089,3,37,12,Master,77.0,90.8,1,1,0,1,1,1,0,0.37,86.8,legacy_referral,50,80.9,23700.0,0,,4.166666666666667,1,3,-1300.0,1,0
MOD-08,Moderate favoritism,EMOD0800081,CMOD0800081,Itay,Sasson,Itay Sasson,Male,Ramat Gan,Blich High School,Ono Academic College,D02,EMOD0800100,3,35,12,Bachelor,96.5,89.8,1,0,0,0,0,0,0,0.05,92.5,referral,32,71.1,22200.0,0,,2.6666666666666665,0,2,-4166.666666666668,1,0
MOD-08,Moderate favoritism,EMOD0800089,CMOD0800089,Michal,Biton,Michal Biton,Female,Haifa,The Hebrew Reali School,University of Haifa,D01,EMOD0800131,4,41,17,Bachelor,92.6,78.4,1,0,0,0,0,0,0,0.2,91.5,referral,56,76.1,34200.0,0,,4.666666666666667,1,4,8260.0,1,0
MOD-08,Moderate favoritism,EMOD0800090,CMOD0800090,Eitan,Ben-David,Eitan Ben-David,Male,Kfar Saba,Katzir High School Kfar Saba,Tel Aviv University,D02,EMOD0800100,1,24,1,Bachelor,82.5,85.5,0,0,0,0,0,0,0,0.18,71.2,none,3,66.2,9600.0,0,,0.25,0,1,-6450.0,1,0
MOD-08,Moderate favoritism,EMOD0800100,CMOD0800100,David,Cohen,David Cohen,Male,Ramat Gan,Blich High School,,D02,EMOD0800131,4,41,20,High School,100.0,,1,1,0,0,1,0,0,0.2,90.3,manager_endorsement,70,80.8,35300.0,0,,5.833333333333333,1,4,0.0,1,1
MOD-08,Moderate favoritism,EMOD0800114,CMOD0800114,Yael,Ohayon,Yael Ohayon,Female,Ramat Gan,Blich High School,,D03,EMOD0800258,3,36,17,High School,82.6,,1,0,0,0,1,0,0,0.36,85.2,manager_endorsement,53,67.7,22600.0,0,,4.416666666666667,0,2,-950.0,1,0
MOD-08,Moderate favoritism,EMOD0800131,CMOD0800131,Alon,Ben-Ami,Alon Ben-Ami,Male,Ramat Gan,Amit Ramat Gan,Bar-Ilan University,EXEC,,5,48,23,Master,90.3,85.2,1,0,0,1,1,1,0,0.43,91.0,legacy_referral,72,82.9,53500.0,0,,6.0,1,4,0.0,1,1
MOD-08,Moderate favoritism,EMOD0800151,CMOD0800151,Nadav,Levi,Nadav Levi,Male,Ramat Gan,Amit Ramat Gan,Ono Academic College,D02,EMOD0800100,2,28,4,Bachelor,90.4,93.3,1,1,0,0,1,1,0,0.38,73.4,alumni_network,9,69.9,14700.0,0,,0.75,0,1,-5366.666666666668,1,0
MOD-08,Moderate favoritism,EMOD0800172,CMOD0800172,Shira,Hassan,Shira Hassan,Female,Ramat Gan,Blich High School,Ono Academic College,D02,EMOD0800100,3,40,17,Bachelor,96.7,94.3,0,0,0,0,1,0,0,0.17,88.1,internal_source,50,77.3,23300.0,0,,4.166666666666667,1,3,0.0,1,0
MOD-08,Moderate favoritism,EMOD0800197,CMOD0800197,Moran,Berkowitz,Moran Berkowitz,Female,Ramat Gan,Ohel Shem,,D03,EMOD0800258,3,35,13,High School,87.5,,0,0,0,1,1,0,0,0.35,76.1,legacy_referral,50,54.3,21200.0,0,,4.166666666666667,0,1,0.0,1,0
MOD-08,Moderate favoritism,EMOD0800251,CMOD0800251,Shahar,Friedman,Shahar Friedman,Male,Herzliya,The New High School Herzliya,,D02,EMOD0800100,3,37,17,High School,94.6,,0,0,0,0,0,0,0,0.13,81.7,none,22,74.3,22300.0,0,,1.8333333333333333,0,2,-13175.0,1,0
MOD-08,Moderate favoritism,EMOD0800258,CMOD0800258,Dana,Levi,Dana Levi,Female,Ramat Gan,Ohel Shem,Ono Academic College,D03,EMOD0800131,4,46,21,Bachelor,86.7,94.6,1,1,0,0,0,0,0,0.21,86.7,referral,58,67.3,33100.0,0,,4.833333333333333,0,3,7325.0,1,0
MOD-08,Moderate favoritism,EMOD0800260,CMOD0800260,Noam,Dahan,Noam Dahan,Male,Ramat Gan,Ohel Shem,Tel Aviv University,D01,EMOD0800089,2,31,4,Bachelor,74.6,84.5,1,1,0,1,1,1,0,0.47,59.4,legacy_referral,42,49.5,13900.0,0,,3.5,0,1,0.0,1,0
MOD-08,Moderate favoritism,EMOD0800273,CMOD0800273,Ori,Levi,Ori Levi,Male,Tel Aviv,Alliance High School Tel Aviv,Reichman University,D03,EMOD0800258,1,32,1,Doctorate,100.0,94.7,0,0,0,0,0,0,0,0.06,79.1,none,3,67.1,9600.0,0,,0.25,0,1,-16625.0,1,0
MOD-09,Moderate favoritism,EMOD0900129,CMOD0900129,Shira,Biton,Shira Biton,Female,Haifa,The Hebrew Reali School,,EXEC,,5,47,27,High School,100.0,,0,0,0,0,0,0,0,0.03,94.6,none,64,76.7,51300.0,0,,5.333333333333333,1,4,15425.0,1,1
MOD-09,Moderate favoritism,EMOD0900163,CMOD0900163,Adi,Friedman,Adi Friedman,Female,Eilat,Begin High School Eilat,Ben-Gurion University of the Negev,D01,EMOD0900129,4,47,24,Bachelor,92.8,98.9,0,0,0,0,0,0,0,0.0,89.5,none,71,75.4,34500.0,0,,5.916666666666667,1,4,-450.0,0,1
MOD-09,Moderate favoritism,EMOD0900236,CMOD0900236,Yair,Biton,Yair Biton,Male,Haifa,The Hebrew Reali School,,D03,EMOD0900281,3,39,18,High School,85.8,,0,0,0,1,1,0,0,0.31,85.3,legacy_referral,57,67.4,22600.0,0,,4.75,0,2,280.0,1,0
MOD-09,Moderate favoritism,EMOD0900254,CMOD0900254,David,Moyal,David Moyal,Male,Netanya,Shapira High School Netanya,The Open University of Israel,D02,EMOD0900129,4,43,20,Bachelor,100.0,88.9,0,0,0,0,0,0,0,0.14,97.8,none,53,79.0,34400.0,0,,4.416666666666667,1,4,-9100.0,1,0
MOD-09,Moderate favoritism,EMOD0900277,CMOD0900277,Shira,Friedman,Shira Friedman,Female,Ramat Gan,Ohel Shem,Bar-Ilan University,D01,EMOD0900163,3,35,12,Bachelor,76.5,74.9,0,0,0,0,0,0,0,0.03,74.0,none,29,64.5,21500.0,0,,2.4166666666666665,0,1,0.0,1,0
MOD-09,Moderate favoritism,EMOD0900281,CMOD0900281,Maya,Cohen,Maya Cohen,Female,Haifa,The Hebrew Reali School,University of Haifa,D03,EMOD0900129,4,41,17,Bachelor,85.5,90.1,0,1,0,0,0,0,0,0.09,94.0,none,38,71.5,32800.0,0,,3.1666666666666665,0,3,7475.0,1,0
MOD-09,Moderate favoritism,EMOD0900283,CMOD0900283,Noa,Dahan,Noa Dahan,Female,Modi'in-Maccabim-Re'ut,Moriah High School Modi'in,Hebrew University of Jerusalem,D01,EMOD0900163,3,30,7,Bachelor,97.8,94.9,0,0,0,0,0,0,1,0.25,91.8,referral,45,73.4,22800.0,0,,3.75,0,2,0.0,1,0
MOD-10,Moderate favoritism,EMOD1000008,CMOD1000008,Michal,Friedman,Michal Friedman,Female,Netanya,ORT Yad Leibovitch Netanya,,D03,EMOD1000291,3,34,15,High School,76.6,,0,0,0,0,0,0,0,0.06,92.3,none,51,78.2,23300.0,0,,4.25,1,3,-7800.0,1,0
MOD-10,Moderate favoritism,EMOD1000011,CMOD1000011,Amit,Cohen,Amit Cohen,Male,Rishon LeZion,Ironi Gimel Rishon LeZion,Bar-Ilan University,D02,EMOD1000170,3,41,18,Bachelor,80.9,76.1,0,1,0,0,0,0,0,0.23,89.2,none,72,72.3,23400.0,0,,6.0,0,3,-9740.0,1,1
MOD-10,Moderate favoritism,EMOD1000070,CMOD1000070,Noa,Dahan,Noa Dahan,Female,Rishon LeZion,Makif Zayin Rishon LeZion,Tel Aviv University,D02,EMOD1000170,3,39,12,Master,84.3,88.4,1,1,1,0,1,0,1,0.81,79.7,family,61,69.2,23100.0,0,,5.083333333333333,0,3,0.0,1,1
MOD-10,Moderate favoritism,EMOD1000097,CMOD1000097,Rotem,Katz,Rotem Katz,Female,Modi'in-Maccabim-Re'ut,Moriah High School Modi'in,Hebrew University of Jerusalem,D01,EMOD1000102,4,43,20,Bachelor,90.0,99.0,0,0,0,0,0,0,0,0.08,97.3,none,62,81.7,35100.0,0,,5.166666666666667,1,4,-1866.6666666666642,1,1
MOD-10,Moderate favoritism,EMOD1000102,CMOD1000102,Roni,Shapiro,Roni Shapiro,Female,Beersheba,Makif Aleph Beersheba,,EXEC,,5,45,24,High School,82.0,,1,0,0,1,1,0,0,0.44,84.7,legacy_referral,82,59.7,49300.0,0,,6.833333333333333,0,4,14000.0,1,1
MOD-10,Moderate favoritism,EMOD1000160,CMOD1000160,Tamar,Levi,Tamar Levi,Female,Rishon LeZion,Ironi Gimel Rishon LeZion,Tel Aviv University,D03,EMOD1000291,3,33,9,Bachelor,79.8,89.8,1,0,0,1,1,0,0,0.44,80.0,legacy_referral,64,63.1,22400.0,0,,5.333333333333333,0,2,2125.0,1,1
MOD-10,Moderate favoritism,EMOD1000170,CMOD1000170,Einav,Levi,Einav Levi,Female,Rishon LeZion,Gymnasia Realit Rishon LeZion,,D02,EMOD1000102,4,43,22,High School,76.3,,0,0,0,1,1,0,1,0.56,74.4,legacy_referral,80,78.2,35600.0,1,15.0,6.666666666666667,1,4,4500.0,1,1
MOD-10,Moderate favoritism,EMOD1000193,CMOD1000193,Yonatan,Malka,Yonatan Malka,Male,Jerusalem,Gymnasia Rehavia,Bar-Ilan University,D01,EMOD1000097,3,36,8,Master,84.6,87.6,1,0,0,0,0,1,0,0.27,86.0,alumni_network,58,69.4,22800.0,0,,4.833333333333333,0,2,-4200.0,1,0
MOD-10,Moderate favoritism,EMOD1000234,CMOD1000234,Omer,Mizrahi,Omer Mizrahi,Male,Rishon LeZion,Ironi Gimel Rishon LeZion,Bar-Ilan University,D03,EMOD1000291,3,38,12,Master,82.0,89.0,1,0,0,0,0,0,0,0.14,87.4,referral,49,74.7,23000.0,1,22.0,4.083333333333333,0,3,0.0,1,1
MOD-10,Moderate favoritism,EMOD1000247,CMOD1000247,Itay,Avraham,Itay Avraham,Male,Rishon LeZion,Ironi Gimel Rishon LeZion,Bar-Ilan University,D02,EMOD1000170,3,36,11,Bachelor,73.1,83.4,0,0,0,0,1,0,0,0.24,73.8,internal_source,44,70.5,22500.0,0,,3.6666666666666665,0,2,0.0,1,0
MOD-10,Moderate favoritism,EMOD1000249,CMOD1000249,Omer,Azoulay,Omer Azoulay,Male,Rishon LeZion,Gymnasia Realit Rishon LeZion,,D01,EMOD1000097,3,33,12,High School,78.2,,0,0,0,1,1,0,0,0.39,82.1,legacy_referral,40,66.6,22200.0,0,,3.3333333333333335,0,2,-4340.0,1,0
MOD-10,Moderate favoritism,EMOD1000265,CMOD1000265,Ori,Friedman,Ori Friedman,Male,Haifa,The Hebrew Reali School,University of Haifa,D03,EMOD1000291,3,39,13,Bachelor,88.1,76.9,1,0,0,0,0,0,0,0.22,93.4,referral,44,80.4,23500.0,0,,3.6666666666666665,1,3,0.0,1,0
MOD-10,Moderate favoritism,EMOD1000284,CMOD1000284,David,Peretz,David Peretz,Male,Rishon LeZion,Gymnasia Realit Rishon LeZion,,D03,EMOD1000291,2,25,6,High School,79.4,,1,0,0,1,1,0,0,0.38,62.2,legacy_referral,35,64.0,14700.0,0,,2.9166666666666665,0,1,-4425.0,1,0
MOD-10,Moderate favoritism,EMOD1000291,CMOD1000291,Yair,Levi,Yair Levi,Male,Rishon LeZion,Gymnasia Realit Rishon LeZion,Tel Aviv University,D03,EMOD1000102,4,45,18,Bachelor,78.2,82.5,0,1,0,0,0,0,0,0.2,86.2,none,78,62.0,33000.0,0,,6.5,0,3,250.0,1,1
MOD-10,Moderate favoritism,EMOD1000302,CMOD1000302,Lior,Cohen,Lior Cohen,Male,Rishon LeZion,Gymnasia Realit Rishon LeZion,,D02,EMOD1000170,3,36,17,High School,83.8,,1,0,0,0,0,0,0,0.26,90.0,referral,25,58.8,21000.0,0,,2.0833333333333335,0,1,-100.0,1,0
MOD-11,Moderate favoritism,EMOD1100015,CMOD1100015,Neta,Cohen,Neta Cohen,Female,Tel Aviv,Alliance High School Tel Aviv,Ono Academic College,D01,EMOD1100301,4,41,18,Bachelor,92.2,98.9,0,1,0,0,1,0,0,0.24,94.9,internal_source,42,69.1,32800.0,0,,3.5,0,3,5175.0,1,0
MOD-11,Moderate favoritism,EMOD1100034,CMOD1100034,Yarden,Mor,Yarden Mor,Female,Rishon LeZion,Ironi Gimel Rishon LeZion,Ono Academic College,D02,EMOD1100301,4,40,14,Bachelor,89.8,78.6,0,0,0,0,0,0,0,0.04,79.1,none,81,76.7,35000.0,1,25.0,6.75,1,4,-875.0,1,1
MOD-11,Moderate favoritism,EMOD1100070,CMOD1100070,Yael,Cohen,Yael Cohen,Female,Tel Aviv,Ironi Aleph High School,Tel Aviv University,D01,EMOD1100015,2,29,6,Bachelor,87.3,89.3,1,0,0,1,1,0,1,0.4,79.0,legacy_referral,15,73.3,15000.0,0,,1.25,0,1,-3850.0,1,0
MOD-11,Moderate favoritism,EMOD1100140,CMOD1100140,Adi,Haddad,Adi Haddad,Female,Tel Aviv,Ironi Aleph High School,Bar-Ilan University,D03,EMOD1100301,4,37,14,Bachelor,90.2,85.5,0,0,0,0,1,0,0,0.19,83.4,internal_source,63,70.6,33700.0,0,,5.25,0,4,0.0,1,1
MOD-11,Moderate favoritism,EMOD1100148,CMOD1100148,David,Levi,David Levi,Male,Holon,Kugel High School,Ono Academic College,D02,EMOD1100034,2,29,6,Bachelor,81.6,83.6,1,0,0,0,0,0,0,0.19,65.9,referral,17,59.3,14000.0,0,,1.4166666666666667,0,1,-3800.0,1,0
MOD-11,Moderate favoritism,EMOD1100175,CMOD1100175,Maya,Peretz,Maya Peretz,Female,Tel Aviv,Herzliya Hebrew Gymnasium,,D01,EMOD1100015,3,28,9,High School,83.6,,0,1,0,0,0,0,0,0.31,83.7,none,52,64.9,22200.0,0,,4.333333333333333,0,2,-3933.333333333332,1,0
MOD-11,Moderate favoritism,EMOD1100190,CMOD1100190,Yarden,Berkowitz,Yarden Berkowitz,Female,Tel Aviv,Ironi Aleph High School,Reichman University,D02,EMOD1100034,2,29,5,Bachelor,86.3,87.0,1,1,0,1,1,1,0,0.74,70.8,legacy_referral,39,67.0,15100.0,0,,3.25,0,1,-4800.0,1,0
MOD-11,Moderate favoritism,EMOD1100259,CMOD1100259,Yonatan,Berkowitz,Yonatan Berkowitz,Male,Tel Aviv,Ironi Aleph High School,Reichman University,D03,EMOD1100140,1,26,1,Master,89.3,84.7,0,1,0,0,1,1,1,0.34,69.7,alumni_network,13,66.3,9800.0,0,,1.0833333333333333,0,1,-12133.333333333332,1,0
MOD-11,Moderate favoritism,EMOD1100301,CMOD1100301,Moran,Abutbul,Moran Abutbul,Female,Tel Aviv,Herzliya Hebrew Gymnasium,Tel Aviv University,EXEC,,5,43,20,Bachelor,95.1,93.2,0,0,0,0,1,0,0,0.21,93.1,internal_source,36,78.8,50500.0,0,,3.0,1,4,17625.0,1,0
MOD-12,Moderate favoritism,EMOD1200008,CMOD1200008,Tamar,Levi,Tamar Levi,Female,Ramat Gan,Ohel Shem,Bar-Ilan University,D03,EMOD1200172,3,33,10,Bachelor,98.4,88.7,0,0,0,1,1,0,0,0.37,84.2,legacy_referral,46,60.1,21700.0,0,,3.8333333333333335,0,1,0.0,1,0
MOD-12,Moderate favoritism,EMOD1200043,CMOD1200043,Yael,Levi,Yael Levi,Female,Haifa,Ironi Hey Haifa,Technion,D01,EMOD1200219,4,41,17,Bachelor,92.4,95.4,0,0,0,0,0,0,0,0.11,87.5,none,45,68.1,32600.0,0,,3.75,0,3,2900.0,1,0
MOD-12,Moderate favoritism,EMOD1200048,CMOD1200048,Ido,Peretz,Ido Peretz,Male,Ramat Gan,Blich High School,Ono Academic College,D02,EMOD1200219,4,38,13,Master,76.0,92.4,0,0,0,0,0,0,1,0.06,78.0,referral,63,78.7,34700.0,0,,5.25,1,4,-2233.3333333333358,1,1
MOD-12,Moderate favoritism,EMOD1200126,CMOD1200126,Tamar,Mizrahi,Tamar Mizrahi,Female,Ramat Gan,Ohel Shem,Bar-Ilan University,D01,EMOD1200043,2,32,5,Master,94.4,83.3,0,0,0,0,1,1,0,0.24,83.8,alumni_network,21,72.7,15000.0,0,,1.75,0,1,-5200.0,1,0
MOD-12,Moderate favoritism,EMOD1200172,CMOD1200172,Omer,Dahan,Omer Dahan,Male,Ramat Gan,Blich High School,,D03,EMOD1200219,4,35,14,High School,71.2,,1,1,0,1,1,0,0,0.45,73.2,legacy_referral,64,70.7,33900.0,0,,5.333333333333333,0,4,5725.0,1,1
MOD-12,Moderate favoritism,EMOD1200219,CMOD1200219,Amit,Dahan,Amit Dahan,Female,Ramat Gan,Blich High School,,EXEC,,5,36,17,High School,86.5,,1,0,0,1,1,0,0,0.39,83.5,legacy_referral,66,61.6,48800.0,0,,5.5,0,4,14566.666666666664,1,1
MOD-12,Moderate favoritism,EMOD1200225,CMOD1200225,Daniel,Kadosh,Daniel Kadosh,Male,Ramat Gan,Blich High School,Bar-Ilan University,D03,EMOD1200172,3,35,11,Bachelor,81.1,70.9,1,0,0,1,1,1,0,0.45,79.1,legacy_referral,17,60.2,21000.0,0,,1.4166666666666667,0,1,0.0,1,0
MOD-12,Moderate favoritism,EMOD1200236,CMOD1200236,Adi,Berkowitz,Adi Berkowitz,Female,Haifa,Hogim High School,The Open University of Israel,D01,EMOD1200043,3,34,11,Bachelor,93.0,74.5,0,0,0,0,0,0,0,0.21,70.5,none,34,70.4,22300.0,0,,2.8333333333333335,0,2,-250.0,1,0
MOD-12,Moderate favoritism,EMOD1200247,CMOD1200247,Daniel,Amar,Daniel Amar,Male,Ramat Gan,Blich High School,Tel Aviv University,D03,EMOD1200172,1,28,2,Bachelor,99.9,89.3,1,0,0,1,1,0,0,0.42,68.9,legacy_referral,14,57.6,9400.0,0,,1.1666666666666667,0,1,-10900.0,1,0
MOD-13,Moderate favoritism,EMOD1300013,CMOD1300013,Shira,Biton,Shira Biton,Female,Herzliya,The New High School Herzliya,Tel Aviv University,D01,EMOD1300295,4,48,20,Bachelor,78.4,76.2,1,1,0,1,1,0,0,0.57,80.0,legacy_referral,42,67.3,32800.0,0,,3.5,0,3,7025.0,1,0
MOD-13,Moderate favoritism,EMOD1300060,CMOD1300060,Yair,Malka,Yair Malka,Male,Herzliya,The New High School Herzliya,Reichman University,D02,EMOD1300196,1,28,0,Doctorate,88.3,86.0,1,0,0,1,1,1,0,0.48,67.1,legacy_referral,16,59.1,9500.0,0,,1.3333333333333333,0,1,-11575.0,1,0
MOD-13,Moderate favoritism,EMOD1300113,CMOD1300113,Lihi,Levi,Lihi Levi,Female,Netanya,Rabin High School Netanya,Tel Aviv University,D02,EMOD1300196,2,30,5,Bachelor,92.3,78.8,0,0,0,0,0,1,0,0.06,77.2,alumni_network,18,69.5,14700.0,0,,1.5,0,1,-10133.333333333332,1,0
MOD-13,Moderate favoritism,EMOD1300122,CMOD1300122,Einav,Cohen,Einav Cohen,Female,Herzliya,The New High School Herzliya,Reichman University,D03,EMOD1300211,3,38,13,Master,100.0,81.4,1,1,0,1,1,0,0,0.5,77.6,legacy_referral,26,58.8,21200.0,0,,2.1666666666666665,0,1,100.0,1,0
MOD-13,Moderate favoritism,EMOD1300175,CMOD1300175,Tomer,Ben-Ami,Tomer Ben-Ami,Male,Rishon LeZion,Makif Zayin Rishon LeZion,Tel Aviv University,D03,EMOD1300211,3,42,16,Bachelor,91.5,89.2,0,0,0,0,0,0,0,0.07,89.6,none,40,66.1,21900.0,0,,3.3333333333333335,0,2,0.0,1,0
MOD-13,Moderate favoritism,EMOD1300196,CMOD1300196,Nadav,Ohayon,Nadav Ohayon,Male,Bat Yam,Ramot High School Bat Yam,,D02,EMOD1300295,4,38,17,High School,92.0,,0,0,0,0,0,0,0,0.0,96.3,none,46,83.7,34700.0,0,,3.8333333333333335,1,4,0.0,0,0
MOD-13,Moderate favoritism,EMOD1300211,CMOD1300211,Shira,Ben-David,Shira Ben-David,Female,Herzliya,The New High School Herzliya,Tel Aviv University,D03,EMOD1300295,4,41,18,Bachelor,75.2,77.8,0,0,0,0,0,0,0,0.04,88.2,none,64,72.2,33800.0,0,,5.333333333333333,0,4,-166.66666666666424,1,1
MOD-13,Moderate favoritism,EMOD1300220,CMOD1300220,Ofir,Biton,Ofir Biton,Female,Herzliya,The New High School Herzliya,Reichman University,D01,EMOD1300013,3,41,11,Doctorate,79.6,86.9,1,0,0,1,1,1,0,0.52,81.8,legacy_referral,44,61.8,21900.0,0,,3.6666666666666665,0,2,2433.333333333332,1,0
MOD-13,Moderate favoritism,EMOD1300238,CMOD1300238,David,Cohen,David Cohen,Male,Herzliya,Rabin High School Herzliya,Tel Aviv University,D01,EMOD1300013,3,34,11,Bachelor,88.4,72.1,1,0,0,0,1,1,0,0.32,68.6,alumni_network,48,59.3,21600.0,0,,4.0,0,1,3800.0,1,0
MOD-13,Moderate favoritism,EMOD1300264,CMOD1300264,Neta,Levi,Neta Levi,Female,Holon,Kugel High School,,D02,EMOD1300196,3,35,15,High School,97.8,,1,0,0,0,0,0,0,0.1,95.2,referral,45,83.1,23700.0,0,,3.75,1,3,-150.0,1,0
MOD-13,Moderate favoritism,EMOD1300269,CMOD1300269,Yuval,Haddad,Yuval Haddad,Male,Herzliya,The New High School Herzliya,,D01,EMOD1300013,3,29,9,High School,86.3,,0,0,0,1,1,0,0,0.28,82.6,legacy_referral,30,66.8,21900.0,0,,2.5,0,2,100.0,1,0
MOD-13,Moderate favoritism,EMOD1300295,CMOD1300295,Dana,Mizrahi,Dana Mizrahi,Female,Ashdod,Makif Aleph Ashdod,,EXEC,,5,41,19,High School,100.0,,0,0,0,0,0,0,0,0.14,100.0,none,97,73.9,51900.0,0,,8.083333333333334,0,4,14150.0,1,1
MOD-14,Moderate favoritism,EMOD1400031,CMOD1400031,Lior,Azoulay,Lior Azoulay,Male,Modi'in-Maccabim-Re'ut,Ironi Aleph Modi'in,Hebrew University of Jerusalem,D01,EMOD1400091,3,33,9,Bachelor,85.9,99.0,1,1,0,1,1,0,0,0.49,82.0,legacy_referral,9,62.3,21100.0,0,,0.75,0,1,0.0,1,0
MOD-14,Moderate favoritism,EMOD1400091,CMOD1400091,Michal,Katz,Michal Katz,Female,Modi'in-Maccabim-Re'ut,Ironi Aleph Modi'in,Bar-Ilan University,D01,EMOD1400206,4,43,20,Bachelor,74.7,76.0,1,0,0,1,1,0,0,0.43,73.2,legacy_referral,58,62.0,32500.0,0,,4.833333333333333,0,3,-250.0,1,0
MOD-14,Moderate favoritism,EMOD1400109,CMOD1400109,David,Biton,David Biton,Male,Modi'in-Maccabim-Re'ut,Ironi Aleph Modi'in,,D01,EMOD1400091,3,35,14,High School,93.9,,1,0,0,1,1,0,0,0.46,91.0,legacy_referral,25,78.7,23000.0,0,,2.0833333333333335,1,3,-13933.333333333336,1,0
MOD-14,Moderate favoritism,EMOD1400133,CMOD1400133,Alon,Naim,Alon Naim,Male,Netanya,Rabin High School Netanya,The Open University of Israel,D02,EMOD1400206,4,41,16,Bachelor,72.9,69.5,1,0,0,0,0,0,0,0.08,74.2,referral,77,64.9,33300.0,0,,6.416666666666667,0,4,7166.666666666668,1,1
MOD-14,Moderate favoritism,EMOD1400206,CMOD1400206,Ariel,Naim,Ariel Naim,Male,Jerusalem,Leyada High School,Hebrew University of Jerusalem,EXEC,,5,46,23,Bachelor,89.6,85.1,0,0,0,0,0,0,0,0.09,91.3,none,81,71.8,51300.0,0,,6.75,0,4,0.0,1,1
MOD-14,Moderate favoritism,EMOD1400211,CMOD1400211,Neta,Mizrahi,Neta Mizrahi,Female,Modi'in-Maccabim-Re'ut,Yachad High School Modi'in,Hebrew University of Jerusalem,D01,EMOD1400091,1,31,2,Bachelor,88.0,81.9,0,0,0,0,0,0,0,0.1,70.0,none,13,63.3,9600.0,0,,1.0833333333333333,0,1,-5566.666666666666,1,0
